Record Date,Country,Currency,Country - Currency Description,Exchange Rate,Effective Date,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2017-06-30,KENYA,SHILLING,KENYA-SHILLING,103.55,null,91,2017,3,2017,2,06,30
2017-06-30,KOREA,WON,KOREA-WON,1141.97,null,92,2017,3,2017,2,06,30
2017-06-30,KUWAIT,DINAR,KUWAIT-DINAR,0.303,null,93,2017,3,2017,2,06,30
2017-06-30,KYRGYZSTAN,SOM,KYRGYZSTAN-SOM,69.1,null,94,2017,3,2017,2,06,30
2017-06-30,LAOS,KIP,LAOS-KIP,8227.0,null,95,2017,3,2017,2,06,30
2017-06-30,LATVIA,EURO,LATVIA-EURO,0.877,null,96,2017,3,2017,2,06,30
2017-06-30,LEBANON,POUND,LEBANON-POUND,1500.0,null,97,2017,3,2017,2,06,30
2017-06-30,LESOTHO,SOUTH AFRICAN RAND,LESOTHO-SOUTH AFRICAN RAND,13.05,null,98,2017,3,2017,2,06,30
2017-06-30,LIBERIA,U.S. DOLLAR,LIBERIA-U.S. DOLLAR,90.0,null,99,2017,3,2017,2,06,30
2017-06-30,LIBYA,DINAR,LIBYA-DINAR,1.398,null,100,2017,3,2017,2,06,30
